,sta_value_out,sta_lat_out,sta_lon_out,sta_altitude_out,naq_value_out,naq_lat_out,naq_lon_out,naq_altitude_out,time
118,388.3600002154708,-21.875900268554688,-159.9113006591797,6386.47021484375,387.81247,-21.875900268554688,-159.9113006591797,"['6340.]', '7720.]']",2010-09-23 23:20:08
119,388.27999378554523,-21.73150062561035,-159.90919494628906,5765.60009765625,387.83102,-21.73150062561035,-159.90919494628906,"['5179.9', '6340.]']",2010-09-23 23:22:42
120,388.9499930664897,-21.592599868774414,-159.9196014404297,5125.52001953125,387.82687,-21.592599868774414,-159.9196014404297,"['4240.]', '5179.9']",2010-09-23 23:25:12
121,388.040003599599,-21.460599899291992,-159.9152069091797,4472.64013671875,387.82687,-21.460599899291992,-159.9152069091797,"['4240.]', '5179.9']",2010-09-23 23:27:31
122,389.1100059263408,-21.333999633789062,-159.8780975341797,3839.570068359375,387.7149,-21.333999633789062,-159.8780975341797,"['3440.]', '4240.]']",2010-09-23 23:29:52
123,388.81998625583947,-21.3218994140625,-159.7425994873047,3163.52001953125,387.61386,-21.3218994140625,-159.7425994873047,"['2780.]', '3440.]']",2010-09-23 23:32:10
124,388.8100036419928,-21.311500549316406,-159.63999938964844,2688.639892578125,387.49127,-21.311500549316406,-159.63999938964844,"['2220.]', '2780.]']",2010-09-23 23:33:59
125,388.24998773634434,-21.177400588989258,-159.60130310058594,1878.47998046875,387.35587,-21.177400588989258,-159.60130310058594,"['1760.]', '2220.]']",2010-09-23 23:36:52
126,387.9000141751021,-20.767000198364258,-159.55979919433594,6441.33984375,387.65945,-20.767000198364258,-159.55979919433594,"['6340.]', '7720.]']",2010-09-30 23:30:05
127,388.340005883947,-20.993999481201172,-159.68670654296875,5743.9599609375,387.7036,-20.993999481201172,-159.68670654296875,"['5179.9', '6340.]']",2010-09-30 23:34:17
128,387.97000888735056,-21.144800186157227,-159.7028045654297,5163.31005859375,387.6521,-21.144800186157227,-159.7028045654297,"['4240.]', '5179.9']",2010-09-30 23:37:07
129,388.25999945402145,-21.29669952392578,-159.68350219726562,4495.18994140625,387.6521,-21.29669952392578,-159.68350219726562,"['4240.]', '5179.9']",2010-09-30 23:39:50
130,387.77998997829854,-21.265600204467773,-159.81700134277344,3835.300048828125,387.59293,-21.265600204467773,-159.81700134277344,"['3440.]', '4240.]']",2010-09-30 23:42:24
